order_item_id,order_id,product_id,quantity,unit_price,unit_price_eur
ITEM-387995A462,ORD-C7A1D7CA84,PROD-0183,1,1260.34,110.91
ITEM-7498AFC1C3,ORD-C26C0659A2,PROD-0209,1,131.84,131.84
ITEM-C0F1B5E15B,ORD-C26C0659A2,PROD-0104,1,146.07,146.07
ITEM-9320B8E582,ORD-EC33CE4BE6,PROD-0040,2,471.5,471.5
ITEM-AC1323B697,ORD-BE74449398,PROD-0219,1,268.71,268.71
ITEM-35E94FD034,ORD-20C12FA3D0,PROD-0046,1,435.91,435.91
ITEM-A63FE79027,ORD-EDAEC06454,PROD-0163,1,307.58,307.58
ITEM-0E23C86E0E,ORD-BEBA5A6ACE,PROD-0010,1,81.96,81.96
ITEM-2C7356697D,ORD-BA70C4431D,PROD-0084,1,146.2,146.2
ITEM-3B7D94C91E,ORD-912BB1AD49,PROD-0221,1,212.93,212.93
ITEM-059AF14705,ORD-BDC3712FA2,PROD-0132,1,103.79,103.79
ITEM-221EC100F8,ORD-A883B5EFEC,PROD-0167,1,446.87,446.87
ITEM-129A7DC2D2,ORD-369BFA9061,PROD-0126,1,488.22,488.22
ITEM-A2E6E6A4A0,ORD-369BFA9061,PROD-0016,2,184.01,184.01
ITEM-6A93B437FA,ORD-369BFA9061,PROD-0053,1,473.74,473.74
ITEM-6030B11D1A,ORD-369BFA9061,PROD-0101,2,498.07,498.07
ITEM-EBBF9E203F,ORD-62F7EE45D6,PROD-0167,1,446.87,446.87
ITEM-628518F133,ORD-62F7EE45D6,PROD-0018,1,492.68,492.68
ITEM-4E4F0F540B,ORD-6CB313CBE2,PROD-0166,2,125.77,125.77
ITEM-5C3C100C40,ORD-0C2D3C14B1,PROD-0210,1,305.59,305.59
ITEM-39EFE79E75,ORD-E95035A591,PROD-0083,1,136.28,136.28
ITEM-675EC0E974,ORD-E95035A591,PROD-0096,2,161.6,161.6
ITEM-AA0A5C71E7,ORD-E95035A591,PROD-0147,1,474.69,474.69
ITEM-D2CFED481F,ORD-0F51E13DE9,PROD-0123,1,180.07,180.07
ITEM-E3B0E7922D,ORD-0F51E13DE9,PROD-0104,1,146.07,146.07
ITEM-8CBD77C79B,ORD-0F51E13DE9,PROD-0070,1,331.2,331.2
ITEM-287CD3E0EB,ORD-FCF1D846A4,PROD-0127,1,17.27,17.27
ITEM-BD5118D09B,ORD-FCF1D846A4,PROD-0181,1,447.05,447.05
ITEM-AF4CA72612,ORD-A8D876E490,PROD-0190,1,212.42,212.42
ITEM-9441D549EC,ORD-3635712448,PROD-0053,2,473.74,473.74
ITEM-E3EDD5F325,ORD-3635712448,PROD-0002,1,115.49,115.49
ITEM-FAF1A6F803,ORD-C54ABE744F,PROD-0072,3,328.46,328.46
ITEM-09B652971B,ORD-C54ABE744F,PROD-0120,2,68.09,68.09
ITEM-340097CB74,ORD-C54ABE744F,PROD-0204,1,115.99,115.99
ITEM-87495D0BC8,ORD-3AFF5C3115,PROD-0074,3,59.09,59.09
ITEM-C8BB540C7B,ORD-3AFF5C3115,PROD-0227,1,298.27,298.27
ITEM-591182DFE7,ORD-3AFF5C3115,PROD-0047,1,256.29,256.29
ITEM-F1AF55FBC5,ORD-3AFF5C3115,PROD-0045,2,382.17,382.17
ITEM-40F5B60D36,ORD-8FF5382497,PROD-0129,2,432.71,432.71
ITEM-15BB95A3DE,ORD-5E95648B6F,PROD-0141,2,365.63,365.63
ITEM-E8345F550D,ORD-E65BE2D741,PROD-0099,1,161.51,161.51
ITEM-A42F09FED2,ORD-3F936082BA,PROD-0250,1,67.66,67.66
ITEM-5D15332978,ORD-7C94A94844,PROD-0059,1,104.57,104.57
ITEM-A929F0B26F,ORD-341BB103B4,PROD-0241,1,215.62,215.62
ITEM-F130C75839,ORD-9FC5B19FD3,PROD-0214,1,201.34,201.34
ITEM-E319B1F133,ORD-9FC5B19FD3,PROD-0124,1,206.16,206.16
ITEM-4E75591676,ORD-4FC4C8EA14,PROD-0243,2,129.44,129.44
ITEM-BC09791425,ORD-4FC4C8EA14,PROD-0169,1,479.19,479.19
ITEM-9CBA4D2031,ORD-77DC8B5B71,PROD-0210,1,261.19,305.59
ITEM-CCA257E483,ORD-77DC8B5B71,PROD-0194,1,175.33,205.14
ITEM-00350E7375,ORD-0A5523F825,PROD-0122,1,93.15,108.99
ITEM-DA0C64B650,ORD-0A5523F825,PROD-0046,1,372.57,435.91
ITEM-4EEB10D6A5,ORD-0A5523F825,PROD-0150,1,177.05,207.15
ITEM-30A391E500,ORD-79473BC33F,PROD-0080,1,425.1,425.1
ITEM-D089FE0DB7,ORD-34473624C2,PROD-0086,1,2794.32,245.9
ITEM-150F0062DD,ORD-094FA828B9,PROD-0002,1,1312.39,115.49
ITEM-51224C3487,ORD-094FA828B9,PROD-0004,1,2430.11,213.85
ITEM-D019F445F3,ORD-3BFAC948E3,PROD-0206,1,1178.18,103.68
ITEM-6B52CD8682,ORD-3BFAC948E3,PROD-0079,2,4759.43,418.83
ITEM-881DDD0A69,ORD-3BFAC948E3,PROD-0246,1,2780.45,244.68
ITEM-97ADB0194F,ORD-94A01B02DC,PROD-0047,2,2912.39,256.29
ITEM-73C435DF2F,ORD-6C90740A9F,PROD-0240,1,187.67,187.67
ITEM-3FFD48C162,ORD-672B867D14,PROD-0184,1,273.59,273.59
ITEM-7FD31D8066,ORD-672B867D14,PROD-0012,2,424.51,424.51
ITEM-882CAF8805,ORD-C0FA570AE3,PROD-0170,1,280.92,280.92
ITEM-BD88EF0D1F,ORD-C0FA570AE3,PROD-0227,1,298.27,298.27
ITEM-CEDBB2ED52,ORD-EC8972CEA3,PROD-0202,3,129.87,129.87
ITEM-C45C35AA4B,ORD-EC8972CEA3,PROD-0126,1,488.22,488.22
ITEM-A5659B1E6F,ORD-AAAB261FD0,PROD-0239,2,296.95,347.43
ITEM-EE8FC833DC,ORD-536EEE538B,PROD-0028,3,117.55,137.53
ITEM-4E18CF2A61,ORD-7779FA1E36,PROD-0186,2,251.38,294.12
ITEM-0775B9DF2E,ORD-7779FA1E36,PROD-0112,1,115.96,135.67
ITEM-2DE64053FE,ORD-336ABA4A93,PROD-0050,1,141.42,165.46
ITEM-7142CF21EA,ORD-B488EDCAED,PROD-0008,1,346.73,405.67
ITEM-7948A6E0A1,ORD-B488EDCAED,PROD-0133,1,133.39,156.07
ITEM-6664F6B4DF,ORD-87E3452592,PROD-0068,1,290.22,290.22
ITEM-72E038E34F,ORD-87E3452592,PROD-0171,1,230.95,230.95
ITEM-32C72749D1,ORD-430F93049C,PROD-0151,1,279.43,279.43
ITEM-0B984909A9,ORD-430F93049C,PROD-0169,1,479.19,479.19
ITEM-04BC573AE2,ORD-2BDB366818,PROD-0118,1,452.44,452.44
ITEM-FC523103DF,ORD-2197DA1F94,PROD-0117,1,282.65,282.65
ITEM-85629B2A35,ORD-ED1CB74720,PROD-0034,3,184.19,184.19
ITEM-6DE19F0D9E,ORD-A5A6031251,PROD-0002,2,98.71,115.49
ITEM-F963518B55,ORD-9DAB093D81,PROD-0127,1,17.27,17.27
ITEM-F83FFF9365,ORD-B6D3306F14,PROD-0045,1,382.17,382.17
ITEM-64CD35C4DD,ORD-B6D3306F14,PROD-0155,1,217.79,217.79
ITEM-E8A92C07B7,ORD-B6D3306F14,PROD-0031,1,232.13,232.13
ITEM-872207C9D0,ORD-93DEFA7588,PROD-0067,2,70.49,70.49
ITEM-08F38A8272,ORD-93DEFA7588,PROD-0025,2,345.64,345.64
ITEM-2506503CB5,ORD-93DEFA7588,PROD-0156,1,164.51,164.51
ITEM-E61F68A805,ORD-D54940446D,PROD-0045,2,382.17,382.17
ITEM-E714DB7647,ORD-28F9A8CEEB,PROD-0015,1,150.12,150.12
ITEM-DF1AAD012D,ORD-896462C404,PROD-0215,2,298.09,298.09
ITEM-67E2238F02,ORD-8BEDA28400,PROD-0115,1,69.76,69.76
ITEM-146746822D,ORD-0C43086118,PROD-0087,2,484.51,484.51
ITEM-9127731511,ORD-0C43086118,PROD-0017,1,27.68,27.68
ITEM-84F70B3593,ORD-0C43086118,PROD-0213,1,290.02,290.02
ITEM-48898062B9,ORD-2551226C56,PROD-0040,1,471.5,471.5
ITEM-38868955AA,ORD-51A1580F8E,PROD-0235,1,47.38,47.38
ITEM-C0F2DEF620,ORD-ABE86E330B,PROD-0232,3,2052.73,180.64
ITEM-C55B4FB8EC,ORD-FA6D6FFD33,PROD-0168,2,4435.45,390.32
ITEM-82B4466CE3,ORD-7571624714,PROD-0152,2,5346.36,470.48
ITEM-01F3B034CC,ORD-EB0642017D,PROD-0021,2,1235.34,108.71
ITEM-808D4C6076,ORD-EB0642017D,PROD-0145,2,3920.34,344.99
ITEM-6D264B62E2,ORD-CD19F3D520,PROD-0220,2,2902.84,255.45
ITEM-8AF04E20A0,ORD-EA2661808D,PROD-0070,1,331.2,331.2
ITEM-1DA91A3030,ORD-BBD17E3F52,PROD-0221,1,212.93,212.93
ITEM-51387C4081,ORD-5ADBC43764,PROD-0146,1,1465.04,336.96
ITEM-8AB1F42134,ORD-E9C841E52C,PROD-0158,1,1605.65,369.3
ITEM-7898157523,ORD-3CB3B56C55,PROD-0083,2,136.28,136.28
ITEM-DEEE464A36,ORD-69B63272BE,PROD-0202,1,129.87,129.87
ITEM-B103B50B23,ORD-CCC4FBAF94,PROD-0099,1,161.51,161.51
ITEM-BB87B35BA1,ORD-E69B81005B,PROD-0044,2,438.55,438.55
ITEM-43034ECDC9,ORD-798A2933E9,PROD-0061,1,228.49,228.49
ITEM-DCD16ACD53,ORD-A6F92A454D,PROD-0015,2,150.12,150.12
ITEM-9E8FA37A36,ORD-A6F92A454D,PROD-0165,1,360.58,360.58
ITEM-DA4BD459AB,ORD-FF8C727811,PROD-0121,1,486.24,486.24
ITEM-0EEC4072D3,ORD-3F01C8DC50,PROD-0169,1,479.19,479.19
ITEM-EC6354EE18,ORD-B835456758,PROD-0125,1,463.25,463.25
ITEM-C534FB3CDA,ORD-B835456758,PROD-0094,2,291.56,291.56
ITEM-DA06402455,ORD-B835456758,PROD-0153,3,309.68,309.68
ITEM-AFFFE28B2A,ORD-B080600664,PROD-0061,2,228.49,228.49
ITEM-B43C9B7681,ORD-B080600664,PROD-0240,1,187.67,187.67
ITEM-EC313F561D,ORD-B080600664,PROD-0077,1,224.35,224.35
ITEM-C87C3855E6,ORD-4255F15C43,PROD-0065,1,430.52,430.52
ITEM-DC20EF95CD,ORD-4255F15C43,PROD-0103,1,441.03,441.03
ITEM-C97446117B,ORD-07CD35AF61,PROD-0013,1,26.51,26.51
ITEM-C1EFB80C07,ORD-CED3F63769,PROD-0083,1,136.28,136.28
ITEM-B213E1C8B5,ORD-EC1B9AE0AB,PROD-0099,2,161.51,161.51
ITEM-71A923E320,ORD-F36DDE8E5D,PROD-0152,1,470.48,470.48
ITEM-F14059E5BE,ORD-F36DDE8E5D,PROD-0211,3,390.01,390.01
ITEM-E0D6C43253,ORD-EE716BF32F,PROD-0185,2,417.28,417.28
ITEM-F05AA94026,ORD-EE716BF32F,PROD-0093,1,64.34,64.34
ITEM-8F57B11D6E,ORD-EE6C3C362F,PROD-0067,1,70.49,70.49
ITEM-2DD6CE9B7D,ORD-16AE2E0C52,PROD-0188,3,7.92,7.92
ITEM-31933A1484,ORD-16AE2E0C52,PROD-0194,1,205.14,205.14
ITEM-83E223DD66,ORD-16AE2E0C52,PROD-0137,2,341.36,341.36
ITEM-E882081EDB,ORD-4125CB961B,PROD-0190,2,212.42,212.42
ITEM-A6FA7242F9,ORD-4125CB961B,PROD-0210,1,305.59,305.59
ITEM-38ECFCF113,ORD-DA1A36C5DD,PROD-0241,1,215.62,215.62
ITEM-1DC50BC561,ORD-5B3B49D51E,PROD-0035,2,257.22,257.22
ITEM-D65FF5FD8D,ORD-F8BF913704,PROD-0165,1,360.58,360.58
ITEM-CF1DDB6F7C,ORD-F8BF913704,PROD-0095,1,212.52,212.52
ITEM-CFDF32926F,ORD-92F2D83378,PROD-0165,1,360.58,360.58
ITEM-7885143FB0,ORD-92F2D83378,PROD-0054,1,408.93,408.93
ITEM-9BD4933F69,ORD-83B6F249AD,PROD-0017,1,27.68,27.68
ITEM-C939C6D12C,ORD-83B6F249AD,PROD-0239,1,347.43,347.43
ITEM-779C549545,ORD-83B6F249AD,PROD-0142,1,492.2,492.2
ITEM-28B812108E,ORD-690AB4B75D,PROD-0080,1,425.1,425.1
ITEM-B4F25EEDEA,ORD-4964ED9CBB,PROD-0248,1,417.15,417.15
ITEM-5C2B53A54E,ORD-4964ED9CBB,PROD-0153,1,309.68,309.68
ITEM-064DD63373,ORD-4964ED9CBB,PROD-0177,2,377.13,377.13
ITEM-AA21376095,ORD-27D81AC9C2,PROD-0039,1,266.91,266.91
ITEM-A7CB4E8CB2,ORD-5077DDA5FD,PROD-0029,1,438.8,438.8
ITEM-9DA429FF7B,ORD-5077DDA5FD,PROD-0160,2,51.23,51.23
ITEM-AAC37D67C9,ORD-E1AC6D4784,PROD-0024,1,192.83,192.83
ITEM-1A7326D782,ORD-85B94326EB,PROD-0164,1,210.15,210.15
ITEM-2B3336C956,ORD-85B94326EB,PROD-0051,1,439.97,439.97
ITEM-6C8F6CA281,ORD-85B94326EB,PROD-0201,1,142.74,142.74
ITEM-FD59F400B7,ORD-E306FA29C8,PROD-0184,1,273.59,273.59
ITEM-D0A27D3590,ORD-E306FA29C8,PROD-0048,1,382.44,382.44
ITEM-4B04DB7877,ORD-E306FA29C8,PROD-0038,1,195.46,195.46
ITEM-B5D7764CFB,ORD-8C6A9630B6,PROD-0022,3,325.78,325.78
ITEM-BD1F3E62A3,ORD-2DB7C7C570,PROD-0228,1,416.21,416.21
ITEM-9E3060A587,ORD-441985B61F,PROD-0209,1,131.84,131.84
ITEM-3F7A2EA638,ORD-3AA6737EA9,PROD-0027,1,411.79,411.79
ITEM-1500A0BAFB,ORD-07173BA3BD,PROD-0162,1,77.94,77.94
ITEM-F34F66E6CF,ORD-FBFBCF03B8,PROD-0198,1,820.11,72.17
ITEM-F1B0806FBC,ORD-FBFBCF03B8,PROD-0138,1,5340.0,469.92
ITEM-FB715E0D9E,ORD-FBFBCF03B8,PROD-0227,1,3389.43,298.27
ITEM-CB0C1FCFA9,ORD-FBFBCF03B8,PROD-0097,1,4085.34,359.51
ITEM-B2B240C323,ORD-ACDD218C3B,PROD-0005,1,1365.57,120.17
ITEM-59477EE750,ORD-ACDD218C3B,PROD-0111,1,1985.57,174.73
ITEM-F62BDCD14B,ORD-379F8B623B,PROD-0179,1,105.5,123.43
ITEM-DB9F1A430A,ORD-161C0E3D70,PROD-0062,1,147.31,172.35
ITEM-EE737A020C,ORD-161C0E3D70,PROD-0076,1,200.0,234.0
ITEM-C5C2349B1C,ORD-6BDA6CC95B,PROD-0005,2,102.71,120.17
ITEM-FA37FF2F88,ORD-63ADAF058E,PROD-0155,1,217.79,217.79
ITEM-8FC47B5505,ORD-B10A8C73DB,PROD-0066,2,142.85,142.85
ITEM-CB5A172DC9,ORD-B10A8C73DB,PROD-0197,1,333.18,333.18
ITEM-11E5FBF68F,ORD-6EFA16AD66,PROD-0203,1,375.77,375.77
ITEM-A59BF9CE37,ORD-6EFA16AD66,PROD-0227,1,298.27,298.27
ITEM-4FB10F2316,ORD-D7216DF865,PROD-0029,1,438.8,438.8
ITEM-7522343323,ORD-23892573BE,PROD-0246,2,244.68,244.68
ITEM-51B972238E,ORD-4B0196A903,PROD-0222,3,480.59,480.59
ITEM-862330BD8F,ORD-5B4414EF9A,PROD-0201,1,142.74,142.74
ITEM-BC5BA261EE,ORD-5B4414EF9A,PROD-0006,3,103.42,103.42
ITEM-B7EF356E8A,ORD-5B4414EF9A,PROD-0046,2,435.91,435.91
ITEM-49FA12E027,ORD-8856922322,PROD-0226,1,244.33,244.33
ITEM-0C5C39C2A3,ORD-8856922322,PROD-0072,1,328.46,328.46
ITEM-C7CCA8CA97,ORD-821DC5E143,PROD-0006,1,103.42,103.42
ITEM-C960670577,ORD-821DC5E143,PROD-0231,2,426.22,426.22
ITEM-2C88C6BD78,ORD-85E2DD0930,PROD-0034,2,184.19,184.19
ITEM-D8D83D1D85,ORD-85E2DD0930,PROD-0057,1,436.85,436.85
ITEM-CAD2AC0E9D,ORD-85E2DD0930,PROD-0053,1,473.74,473.74
ITEM-5CB765E862,ORD-85E2DD0930,PROD-0248,1,417.15,417.15
ITEM-3C272F1AC4,ORD-D48158F08F,PROD-0084,1,146.2,146.2
ITEM-EDE40B9EB1,ORD-BBC9B4D4B4,PROD-0045,2,382.17,382.17
ITEM-F144EE5472,ORD-BBC9B4D4B4,PROD-0147,2,474.69,474.69
ITEM-4B7D33EBF2,ORD-BBC9B4D4B4,PROD-0128,1,392.28,392.28
ITEM-699606D3D0,ORD-BBC9B4D4B4,PROD-0157,2,110.78,110.78
ITEM-8F77FA0068,ORD-6F3EACA7EB,PROD-0066,1,142.85,142.85
ITEM-F6B448AFAE,ORD-6F3EACA7EB,PROD-0163,2,307.58,307.58
ITEM-B560AD6D28,ORD-420334C99C,PROD-0033,1,294.37,294.37
ITEM-A04D8A5C3F,ORD-FD5E4DBBBD,PROD-0118,1,452.44,452.44
ITEM-1BCC373338,ORD-FD5E4DBBBD,PROD-0178,1,384.08,384.08
ITEM-AC984EA72C,ORD-30AA7475F6,PROD-0229,1,125.71,125.71
ITEM-8345B869DD,ORD-259C72E6E7,PROD-0231,1,426.22,426.22
ITEM-40EB68FDC8,ORD-00A78DCF9C,PROD-0112,1,135.67,135.67
ITEM-362C443049,ORD-00A78DCF9C,PROD-0237,1,324.72,324.72
ITEM-4753F1500E,ORD-A754C3A9CC,PROD-0249,1,93.82,93.82
ITEM-E463647BE9,ORD-BF54F33A77,PROD-0180,1,1664.09,146.44
ITEM-D83F67F278,ORD-BF54F33A77,PROD-0100,1,109.2,9.61
ITEM-A54AF64B0E,ORD-BF54F33A77,PROD-0116,2,4226.25,371.91
ITEM-3AD4633614,ORD-BF54F33A77,PROD-0208,3,3229.09,284.16
ITEM-21C326DB8D,ORD-3C3F5FF0CF,PROD-0015,1,1705.91,150.12
ITEM-5D2EC51E28,ORD-3C3F5FF0CF,PROD-0140,1,272.05,23.94
ITEM-45FA2B56E0,ORD-5B151F5960,PROD-0003,1,4223.07,371.63
ITEM-891048D9FB,ORD-1354B0B562,PROD-0177,1,4285.57,377.13
ITEM-E13B204EF4,ORD-1354B0B562,PROD-0010,1,931.36,81.96
ITEM-71551017AB,ORD-337B0ADB49,PROD-0087,1,5505.8,484.51
ITEM-C3659D7FBB,ORD-D25B32F29B,PROD-0171,1,197.39,230.95
ITEM-DF7B4EB792,ORD-F70AD53440,PROD-0167,1,381.94,446.87
ITEM-269714F51B,ORD-F70AD53440,PROD-0008,2,346.73,405.67
ITEM-EA7316624B,ORD-4048E6E7AB,PROD-0156,1,140.61,164.51
ITEM-AA7AAF84A9,ORD-4048E6E7AB,PROD-0028,1,117.55,137.53
ITEM-3EFBEAA584,ORD-4048E6E7AB,PROD-0022,1,278.44,325.78
ITEM-74DCFE311A,ORD-4048E6E7AB,PROD-0141,3,312.5,365.63
ITEM-3853A20234,ORD-33824D8A11,PROD-0080,1,363.33,425.1
ITEM-4D6B006913,ORD-33824D8A11,PROD-0210,2,261.19,305.59
ITEM-0A1A272710,ORD-33824D8A11,PROD-0105,2,301.92,353.25
ITEM-8782B6031A,ORD-0633BE216E,PROD-0192,1,1291.02,113.61
ITEM-8B62A6597F,ORD-0633BE216E,PROD-0066,1,1623.3,142.85
ITEM-DD9388E896,ORD-0633BE216E,PROD-0102,1,2902.39,255.41
ITEM-E9527198D4,ORD-7AC9BC784C,PROD-0088,1,399.66,35.17
ITEM-D945F4480A,ORD-C0C4EF6464,PROD-0050,3,1880.23,165.46
ITEM-FCAEDC668D,ORD-C0C4EF6464,PROD-0241,2,2450.23,215.62
ITEM-C147A2B4F2,ORD-3FA2FC1741,PROD-0040,2,5357.95,471.5
ITEM-AACCEF6129,ORD-3FA2FC1741,PROD-0075,1,2580.23,227.06
ITEM-A9383DC989,ORD-3FA2FC1741,PROD-0121,1,5525.45,486.24
ITEM-3F205C70B7,ORD-848AC96D27,PROD-0151,1,3175.34,279.43
ITEM-C451E2DCC9,ORD-848AC96D27,PROD-0012,1,4823.98,424.51
ITEM-83E3B2E54C,ORD-D427E025DA,PROD-0178,1,4364.55,384.08
ITEM-D97798436C,ORD-DD9D519B5B,PROD-0080,1,1848.26,425.1
ITEM-0DC58E3EDC,ORD-DD9D519B5B,PROD-0239,1,1510.57,347.43
ITEM-A38F436352,ORD-00509B77D6,PROD-0019,1,239.13,55.0
ITEM-1D5E1439E7,ORD-00509B77D6,PROD-0247,3,1150.87,264.7
ITEM-DB4B77C43B,ORD-00509B77D6,PROD-0112,1,589.87,135.67
ITEM-6BAC41B0AC,ORD-00509B77D6,PROD-0235,1,206.0,47.38
ITEM-D0DE75D916,ORD-FC3C7C6BF4,PROD-0219,1,1168.3,268.71
ITEM-61FC29E68B,ORD-8CF06A8F10,PROD-0017,1,27.68,27.68
ITEM-83880CCEEA,ORD-8CF06A8F10,PROD-0030,3,252.12,252.12
ITEM-1B50D45A0E,ORD-F7965C4B81,PROD-0247,1,264.7,264.7
ITEM-03F069F346,ORD-F7965C4B81,PROD-0085,2,497.73,497.73
ITEM-B7C89D9007,ORD-B5CE005BC2,PROD-0211,1,390.01,390.01
ITEM-B89C9C09D9,ORD-B5CE005BC2,PROD-0143,1,99.09,99.09
ITEM-BFC2F5C058,ORD-1DC68BB20D,PROD-0194,1,175.33,205.14
ITEM-9664D4B988,ORD-66EB816649,PROD-0172,1,228.98,267.91
ITEM-B0478970CC,ORD-4B3B7C7AF2,PROD-0068,1,248.05,290.22
ITEM-D067923D77,ORD-4B3B7C7AF2,PROD-0111,1,149.34,174.73
ITEM-D0B5DB59A1,ORD-7021B9A88F,PROD-0045,1,326.64,382.17
ITEM-ACC48F2B5F,ORD-D894A85B9C,PROD-0039,2,266.91,266.91
ITEM-58411B8053,ORD-190182722C,PROD-0235,1,47.38,47.38
ITEM-55A1E52196,ORD-190182722C,PROD-0122,1,108.99,108.99
ITEM-300564F1C8,ORD-190182722C,PROD-0220,3,255.45,255.45
ITEM-5BEB42D704,ORD-190182722C,PROD-0111,2,174.73,174.73
ITEM-9CE764EE81,ORD-0E1A17B4B8,PROD-0162,2,77.94,77.94
ITEM-067B922BB3,ORD-9F008573E8,PROD-0181,1,447.05,447.05
ITEM-5BC110AD63,ORD-9F008573E8,PROD-0061,1,228.49,228.49
ITEM-FFA1325401,ORD-0E57D5B63A,PROD-0209,1,131.84,131.84
ITEM-E2ACB992D4,ORD-0E57D5B63A,PROD-0115,1,69.76,69.76
ITEM-57C4B90A69,ORD-0E57D5B63A,PROD-0060,1,326.69,326.69
ITEM-448C0E4404,ORD-0E57D5B63A,PROD-0202,1,129.87,129.87
ITEM-D256FEE095,ORD-55A925FB6C,PROD-0054,2,408.93,408.93
ITEM-2C4B773D4A,ORD-55A925FB6C,PROD-0024,1,192.83,192.83
ITEM-B59CD7216E,ORD-C41E889892,PROD-0236,2,279.81,279.81
ITEM-666CAC333B,ORD-C41E889892,PROD-0200,1,166.79,166.79
ITEM-E69FF96B48,ORD-E103783AFA,PROD-0235,1,47.38,47.38
ITEM-EB4788B223,ORD-C2B9DED1FD,PROD-0032,1,373.77,373.77
ITEM-1C7AD6D362,ORD-C2B9DED1FD,PROD-0167,1,446.87,446.87
ITEM-E521B03378,ORD-85E3906442,PROD-0120,1,68.09,68.09
ITEM-DFC75DF66B,ORD-44A864030F,PROD-0221,2,212.93,212.93
ITEM-925D650EC0,ORD-44A864030F,PROD-0194,1,205.14,205.14
ITEM-E5F3E314F4,ORD-0376BDB70E,PROD-0033,2,294.37,294.37
ITEM-FD2CB57A23,ORD-4D8DDAF723,PROD-0246,1,244.68,244.68
ITEM-8E75E6AA11,ORD-4D8DDAF723,PROD-0133,2,156.07,156.07
ITEM-D6A543AD74,ORD-8B175A3562,PROD-0248,1,417.15,417.15
ITEM-75702B5378,ORD-A2696DA095,PROD-0182,2,1357.61,119.47
ITEM-C85506F9FE,ORD-D5FA9DF13D,PROD-0133,2,1773.52,156.07
ITEM-BB81A3AAEA,ORD-678EE1AC44,PROD-0091,2,507.5,44.66
ITEM-D3D354CF2A,ORD-678EE1AC44,PROD-0232,1,2052.73,180.64
ITEM-D568F88D10,ORD-6DFB5007DC,PROD-0239,1,3948.07,347.43
ITEM-72605E4B50,ORD-0F9726073A,PROD-0197,2,333.18,333.18
ITEM-9020661B10,ORD-F5EF73697E,PROD-0231,1,426.22,426.22
ITEM-36209BC7BF,ORD-9103E03B1E,PROD-0203,1,375.77,375.77
ITEM-DDF9FF1BB2,ORD-9103E03B1E,PROD-0145,1,344.99,344.99
ITEM-A4B4F18807,ORD-F40EF72808,PROD-0220,3,255.45,255.45
ITEM-B8AB6C61A8,ORD-EA6575AE23,PROD-0207,2,123.08,123.08
ITEM-EFF566705D,ORD-326CEA08FC,PROD-0184,1,1189.52,273.59
ITEM-67B616C6EE,ORD-BF8894101E,PROD-0025,2,345.64,345.64
ITEM-784AC67F59,ORD-C4935D8B48,PROD-0210,1,305.59,305.59
ITEM-B52DA674A2,ORD-FD723EC96B,PROD-0198,1,72.17,72.17
ITEM-4764AD66CA,ORD-CB41002C2A,PROD-0139,1,93.39,93.39
ITEM-DC5AB59A93,ORD-B1B4D71BCC,PROD-0183,1,110.91,110.91
ITEM-4A68A3B6DE,ORD-A11E39FB4F,PROD-0076,1,234.0,234.0
ITEM-68521F9FA3,ORD-644AFB5C34,PROD-0125,2,463.25,463.25
ITEM-793C98F51E,ORD-842FFF7F26,PROD-0174,1,408.43,408.43
ITEM-69AEDACE52,ORD-842FFF7F26,PROD-0170,1,280.92,280.92
ITEM-DA84F13A1E,ORD-842FFF7F26,PROD-0028,1,137.53,137.53
ITEM-761ED7DD2E,ORD-842FFF7F26,PROD-0219,1,268.71,268.71
ITEM-1D8F238C81,ORD-CDFE621710,PROD-0009,1,84.03,84.03
ITEM-0D97FDCEA0,ORD-57CDE9F29E,PROD-0048,1,382.44,382.44
ITEM-B338973198,ORD-1A50A8E160,PROD-0157,1,110.78,110.78
ITEM-790FE69A93,ORD-1A50A8E160,PROD-0174,1,408.43,408.43
ITEM-818FEAD331,ORD-1A50A8E160,PROD-0247,2,264.7,264.7
ITEM-FF39B1AD94,ORD-B07F5344E2,PROD-0232,2,180.64,180.64
ITEM-688D5FC3B2,ORD-8CB850032A,PROD-0155,1,217.79,217.79
ITEM-3E95F26DC0,ORD-E0C7C043BF,PROD-0079,1,418.83,418.83
ITEM-8E345F1D0D,ORD-7B3E82AE4C,PROD-0112,1,135.67,135.67
ITEM-B4F88D521F,ORD-7B3E82AE4C,PROD-0099,1,161.51,161.51
ITEM-89F63C9B6A,ORD-2D579A8600,PROD-0182,1,119.47,119.47
ITEM-7E2E2BE620,ORD-2D579A8600,PROD-0148,1,160.39,160.39
ITEM-58D210D765,ORD-2D579A8600,PROD-0204,1,115.99,115.99
ITEM-E4FDDBB3B1,ORD-2D579A8600,PROD-0130,1,83.8,83.8
ITEM-68C3B4D76E,ORD-8EAF1C5628,PROD-0212,1,58.51,58.51
ITEM-E19A69F707,ORD-C36183DCEA,PROD-0148,1,160.39,160.39
ITEM-41685B1FD9,ORD-C36183DCEA,PROD-0114,1,141.96,141.96
ITEM-870D7CFF1D,ORD-C36183DCEA,PROD-0057,1,436.85,436.85
ITEM-18D20187B7,ORD-BA82C1F9B0,PROD-0046,1,435.91,435.91
ITEM-9A7872DE0C,ORD-BA82C1F9B0,PROD-0078,1,53.46,53.46
ITEM-8AE9561ED2,ORD-40E9861EE2,PROD-0184,1,273.59,273.59
